province;section;town;name;address;borough;startBoard;endBoard
2;3;4;J.DE INFANTES MUNICIPAL N°21;ESTANISLAO DEL CAMPO 947;25;90;91
2;3;4;ESCUELA ES N°29;OLAVARRIA 248;25;98;101
2;3;4;JARDIN DE INF.MUNICIPAL N°3;ESPEJO 1411;26;115;118
2;3;4;ESCUELA EP N°6;VIEYTES 1590;26;109;114
2;3;4;ESCUELA ES N°24;MONTAÑA 454;26;104;108
2;3;4;ESCUELA EP N°33/ES N°22;ING.HUERGO 1534;27;168;175
2;3;4;ESCUELA EST N°1;L.N.ALEM 1910 ESQ.VERTIZ;27;119;124
2;3;4;ESCUELA EP N°35/ESB N°28;J.MAZZINI ESQ. DE BENEDETTI 1338;27;125;134
2;3;4;ESCUELA EP N°67;CANALEJAS 2053;27;138;143
2;3;4;COLEGIO SAGRADO CORAZON(EP/ES);NICOLAS AVELLANEDA 1240;27;144;149
2;3;4;ESCUELA.EVAG. M.J. MANS(EP Y ES);GONGORA 1014;27;150;154
2;3;4;COLEGIO CRISTO REY;25 DE MAYO 1262;27;155;160
2;3;4;ESCUELA EP N°9;M.ESTEVEZ 1000;27;161;167
2;3;4;JARDIN DE INFANTES N°911;L.N.ALEM 1950;27;135;137
2;3;4;J.DE INFANTES MUNICIPAL N°2;SGTO.PONCE 790;27;176;179
2;3;4;ESCUELA EDUC.ESPECIAL N°502;LEBENSHON 965;30;180;184
2;3;4;ESCUELA ES N°6;GIRIBONE 648;30;185;191
2;3;4;ESCUELA EP N°14;ALDECOA 821;30;192;197
2;3;4;ESCUELA EP N°2;MEJICO 862 ESQ.GUIFRA;31;198;201
2;3;4;ESCUELA EP N°53;PASO DE LA PATRIA 1830;32;202;207
2;3;4;ESCUELA EST N°9;RIVADAVIA 1069;32;208;213
2;3;4;ESCUELA EP N°17/ES N°22;CHILE 159;33;214;221
2;3;4;ESCUELA EP N°41/ES N°5;AV.GALICIA 467;33;222;228
2;3;4;ESCUELA EP N°28;AVDA HIPOLITO YRIGOYEN 1539;33;229;238
2;3;4;COLEGIO BEATA M.ANA DE JESUS;CABILDO 285;33;239;243
2;3;4;ESCUELA ES N°5;AV.GALICIA 467;33;244;247
2;3;4;ESCUELA ES N°4;DONOVAN 1470;34;248;257
2;3;4;ESCUELA EP N°37;LACARRA 1530;34;258;266
2;3;4;ESCUELA EP N°40;CAMPICHUELO 765;34;267;273
2;3;4;ESCUELA EP N°45/ES N°7;CNO.GRAL.BELGRANO 1030;34;283;291
2;3;4;ESCUELA EP N°60;HEREDIA 961;34;292;296
2;3;4;INSTITUTO CENTENARIO DON BOSCO;SALTA 1515;34;297;302
2;3;4;ESCUELA EP N°24;BASAVILVASO 1612;34;303;307
2;3;4;ESCUELA EP N°4;LARRALDE Y VELEZ SARSFIELD;34;277;282
2;3;4;ESCUELA ES N°30;RCA.DEL LIBANO 1519;34;274;276
2;3;4;CLUB SOCIAL Y DEPORTIVO CRAMER;CHENAUT 138;37;308;311
2;3;4;COLEGIO SAINT EXUPERY;IBERA 168;37;315;317
2;3;4;ESCUELA EP N°70/ES N°20;GENOVA 3459;37;321;327
2;3;4;ESCUELA EP N°18/ES N°7;AV.MITRE 2550;37;328;343
2;3;4;COLEGIO SAN PATRICIO;ZEBALLOS 2315;37;344;352
2;3;4;CIRCULO FRIULANO;AV.MITRE 2154;37;355;356
2;3;4;CLUB SOC.Y DEP.VA.BERNASCONI;SALTO 63;37;353;354
2;3;4;JARDIN DE INFANTES N°906;IGUAZU 401;37;357;360
2;3;4;J.DE INFANTES MUNICIPAL N°31;EMILIO ZOLA 3967;37;318;320
2;3;4;INST.SUP.DOC.EMPRES.Y CIENCIAS;AV.ROCA 1632;37;361;364
2;3;4;J.DE INFANTES MUNICIPAL N°4;RAMALLO 130;37;312;314
2;3;4;ESCUELA EP N°10/EEM N°11 ANEXO;AV.MITRE 2985;38;373;385
2;3;4;INSTITUTO NTRA.SRA.DE LORETO;BRANDSEN 3785;38;386;391
2;3;4;ESCUELA EP N°23;ACHA Y PITAGORAS;38;392;401
2;3;4;ESCUELA EP N°36;AV.MITRE 3695;38;402;410
2;3;4;ESCUELA EP N°15/ES N°40;MAGAN 981;38;417;423
2;3;4;ESCUELA SANTO TOMAS;BELGRANO 2695 ESQ.SALTA;38;424;427
2;3;4;ESCUELA ES N°11;AV.MITRE 3073;38;428;438
2;3;4;ESCUELA EST N°4;LAMBARE 645 Y OCAMPO;38;439;449
2;3;4;COLEGIO ENRIQUE RIOPEDRE;AV.BELGRANO 3776;38;450;457
2;3;4;ESCUELA EP N°22/ES N°1;ELIZALDE Y ESQ AV.MITRE S/N;38;458;465
2;3;4;ESCUELA ES N°3;DEHEZA 41;38;466;469
2;3;4;COLEGIO SAN VICENTE DE PAUL;CNO.GRAL.BELGRANO 3250;38;411;416
2;3;4;COLEGIO N.S.DE LA ASUNCION;CTE.SPURR 268;38;369;372
2;3;4;ESCUELA ALAS;ALTE.CORDERO 2266/68;38;365;368
2;3;4;ESCUELA EP N°16/ESB N°6;COMODORO RIVADAVIA 4455;39;477;487
2;3;4;ESCUELA EP N°5;AV.MITRE 4368;39;470;476
2;3;4;ESCUELA EP N°27;CHASCOMUS 975;39;510;519
2;3;4;ESCUELA EP N°64/ES N°44;ALTOLAGUIRRE 452;39;520;525
2;3;4;COLEGIO INMACULADA CONCEPCION;EL SALVADOR 47;39;526;532
2;3;4;ESCUELA EP N°66;GRAL PICO 121;39;533;544
2;3;4;ESCUELA EP N°58;POSADAS E/HEREDIA Y CASACUBERTA;39;545;553
2;3;4;COLEGIO PARROQ.VICENTE SAURAS;BRANDSEN 4976;39;559;564
2;3;4;ESCUELA EST N°2;GRAL.PICO 1305;39;565;574
2;3;4;ESCUELA EP N°59/ES N°31;PIERRES 1250;39;585;595
2;3;4;ESCUELA EP N°32/ES N°23;DE LA SERNA 4655;39;603;612
2;3;4;ESCUELA ES N°9;RAMON FRANCO 5031;39;488;497
2;3;4;INSTITUTO VICTORIA OCAMPO;AV.BELGRANO 4249;39;613;618
2;3;4;ESCUELA EP N°3/ES N°28;ADROGUE 438;39;575;584
2;3;4;ESCUELA EP N°57;PASTEUR 1067;39;596;602
2;3;4;ESCUELA EP N°61/ES N°26;BVARD.DE LOS ITALIANOS 1463;39;498;509
2;3;4;CTRO.EDUC.COMPLEMENTARIO N°126;C.FLORES 4727;39;554;558
2;3;4;ESCUELA EP N°8/ES N°38;MARTIN FIERRO 58;40;619;631
2;3;4;ESCUELA EP N°20/ES N°23;BAHIA BLANCA 585;40;646;654
2;3;4;COLEGIO SALVADOR SOREDA(EP);RODO 1264;40;658;660
2;3;4;ESCUELA EP N°21/EES N°24;LOBOS 161;40;669;674
2;3;4;ESCUELA EP N°50/ES N°1;RAQUEL ESPAÑOL 1465;40;675;684
2;3;4;INSTITUTO SAN IGNACIO;BRAGADO 6552;40;685;694
2;3;4;ESCUELA EP N°52;LAS FLORES 1600;40;695;702
2;3;4;ESCUELA EP N°55/ES N°14;RODO 1150;40;703;714
2;3;4;ESCUELA EP N°63;RONDEAU 1900;40;715;724
2;3;4;ESCUELA ES N°10;LAS FLORES 1600;40;725;736
2;3;4;ESCUELA EP N°43;MERLO 5687;40;737;743
2;3;4;ESCUELA EST N°3;FRIULI Y CAXARAVILLE S/N°;40;744;753
2;3;4;INSTITUTO SAN PABLO;RONDEAU 960;40;754;762
2;3;4;ESCUELA ES N°2;MARTIN FIERRO 590;40;769;774
2;3;4;ESCUELA EP N°51/ES N°25;CAMPICHUELO 6709;40;779;789
2;3;4;ESCUELA EP N°38/ES N°31;N.OROÑO 5950;40;632;639
2;3;4;INSTITUTO SAN DIEGO;BRANDSEN 5871;40;790;796
2;3;4;COLEGIO MODELO JOHN F.KENNEDY;MARTIN FIERRO 567;40;655;657
2;3;4;ESCUELA EP N°69;LYNCH N°800;40;802;810
2;3;4;ESCUELA EST N°6;AV.MITRE 5711;40;640;641
2;3;4;INSTITUTO MARIANO MORENO;AV.ONZARI 662;40;797;801
2;3;4;COLEGIO SAN MIGUEL ARCANGEL;LAS FLORES 964;40;661;668
2;3;4;COLEGIO MODELO PABLO PICASSO;AV.CASEROS 1152;40;775;778
2;3;4;COLEGIO MODELO SARA ECCLESTON;PIRAN 152;40;642;645
2;3;4;CENTRO DE FORMAC.PROFES.N°405;E.ECHEVERRIA 355;40;763;768
2;3;11;ESCUELA EP N°23;9 N°2253 E/122 Y 123;789;90;96
2;3;11;ESCUELA EP N°4;AV.CALCHAQUI 610;789;1;9
2;3;11;ESCUELA EP N°29/ES N°49;10 E/111 Y 112 N°1171;789;10;17
2;3;11;ESCUELA EP N°40;3 E/ 129 Y 129A N°2926;789;21;26
2;3;11;ESCUELA EP N°41/ES N°47;105 ESQ.1 N°167;789;27;34
2;3;11;ESCUELA EP N°33;11 E/108 Y 109;789;35;40
2;3;11;ESCUELA EP N°47/ES N°27;128 ESQ.8;789;50;58
2;3;11;ESCUELA EP N°46/ES N°35;116 Y 4;789;59;66
2;3;11;ESCUELA ES N°6;101 E/8 Y 9;789;41;49
2;3;11;ESCUELA EP N°54;1 E/122 Y 123;789;67;74
2;3;11;INST.DE FORMAC.DOCENTE N°50;3 Y 103;789;75;81
2;3;11;JARDIN DE INFANTES N°938;123 E/1 Y FCIO VARELA N°71;789;18;20
2;3;11;ESCUELA PRIVADA BME.MITRE;114 N°495 ESQ 5;789;82;86
2;3;11;ESCUELA ES N°25;LOS AUTONOMISTAS N°1098;789;87;89
2;3;11;ESCUELA ES N°17;129 N°270 ESQ.3;789;97;103
2;3;11;ESCUELA DEL SOL;125 N°659 E/6 Y 7;789;104;107
2;3;11;ESCUELA EP N°45;"115 Y 21""A""";789A;108;114
2;3;11;ESCUELA EP N°18/ES N°43;124 ESQ.18 N° 1839;789A;115;122
2;3;11;ESCUELA EP N°27;114 Y 18 S/N°;789A;123;131
2;3;11;ESCUELA EP N°32;27 E/106 Y 107;789A;132;139
2;3;11;ESCUELA EP N°30/ES N°32;28 A E/116 A Y 117 A;789A;140;147
2;3;11;ESCUELA EST N°1;119 N°3105;789A;153;160
2;3;11;ESCUELA EP N°49;126 Y 30 N°3001;789A;161;168
2;3;11;ESCUELA EP N°53/ES N°26;AV.DARDO ROCHA Y 18;789A;175;181
2;3;11;ESCUELA EST N°4;111 N°1890 E/18 Y 19;789A;169;174
2;3;11;ESCUELA ES N°19;19 E/111 Y 112 N°1156;789A;182;190
2;3;11;ESCUELA DR.CANULLAN(EP/ES);CNO.GRAL.BELGRANO 2062;789A;148;152
2;3;11;INSTITUTO JESUS DE NAZARETH;15 N°2837;789A;191;193
2;3;11;ESCUELA EP N°8/ES N°21;144 N°1135 E/11 Y 12;789B;194;201
2;3;11;ESCUELA EP N°13;134 N°1338 E/13 Y 14;789B;209;216
2;3;11;ESCUELA EP N°21/ES N°45;137 N°560 E/5 Y 6;789B;217;221
2;3;11;INSTITUTO DR.BRAUN MENENDEZ;MATIENZO 74;789B;202;208
2;3;11;ESCUELA EP N°42;9 N°3143 E/131 Y 132;789B;235;239
2;3;11;COLEGIO SECUND.B.RIVADAVIA;142 ESQ.11;789B;228;234
2;3;11;ESCUELA EP N°16;133 ESQ.4 S/N°;789B;222;227
2;3;11;ESCUELA EP N°9/ES N°5;148 N°1041 E/10 Y 11;789C;244;252
2;3;11;COLEGIO PARROQUIAL PIO XII;150 N°1243;789C;253;261
2;3;11;ESCUELA EP N°36;9 Y 156 S/N°;789C;270;277
2;3;11;ESCUELA PRIMARIA M.GUEMES;153 N°1010 Y 10;789C;262;269
2;3;11;INSTITUTO MANUEL BELGRANO;151 N°1057;789C;278;283
2;3;11;ESCUELA ES N°14;7 E/AV.MITRE Y 149;789C;284;287
2;3;11;ESCUELA CRISTIANA;BELGRANO 4644;789C;240;243
2;3;11;ESCUELA ES N°11/ESB N°8;9 N°5587;789C;288;292
2;3;11;ESCUELA EST N°3;15 N°5673;789D;293;301
2;3;11;ESCUELA EP N°20;27 N°5948 E/159 BIS Y 160;789D;302;309
2;3;11;ESCUELA EP N°52/ES N° 23;163 N°2381;789D;310;315
2;3;11;ESCUELA EP N°44;155 Y 17 S/N°;789D;316;323
2;3;11;ESCUELA EP N°35;30 E/159A Y 160 S/N;789D;324;331
2;3;11;ESCUELA EDUC.ESPECIAL N°502;159 A ESQ.29 S/N°;789D;339;345
2;3;11;ESCUELA ES N°10;160 Y 3C;789D;332;338
2;3;11;ESCUELA EDUC.ESPECIAL N°501;149 N°2123 E/21 Y 22;789E;384;390
2;3;11;ESCUELA EP N°1;24 N°4975 E/149 Y 150;789E;346;355
2;3;11;ESCUELA EP N°37/ESB N°43;144 E/29 Y 30 S/N°;789E;356;364
2;3;11;ESCUELA ES N°7;24 Y 149 A S/N°;789E;365;373
2;3;11;COLEGIO ATANASIO LANZ(EP/ES);151 N°2639 E/26 Y 27;789E;374;383
2;3;11;ESCUELA EP N°24;133 N°1639;789F;391;394
2;3;11;ESCUELA EP N°26;24 N°3147 E/131 A Y 132;789F;395;401
2;3;11;ESCUELA ES N°13;132 N°1650;789F;402;407
2;3;11;ESCUELA TEC. F.AMEGHINO(EP/ES);138 N°1827;789F;408;412
2;3;11;ESCUELA PRIMARIA L.DA VINCI;144 N°1850 E/18 Y 19;789F;413;418
2;3;11;INSTITUTO JOSE M.ESTRADA;144 N°1533;789F;419;426
2;3;11;ESCUELA EP N°6;304 N°1438 E/364 Y 365;790;427;435
2;3;11;ESCUELA PRIVADA RANELAGH;AV.EVA PERON Y 366 S/N°;790;452;454
2;3;11;ESCUELA EP N°38;AV.MILAZZO Y 368;790;455;462
2;3;11;ESCUELA EST N°5;368B ESQ.316;790;438;445
